date,tweet
2018-10-23 19:56:11,MAGA $MSFT $AAPL $GOOGL $AMZN pic.twitter.com/BnxLmVdfu2
2018-10-23 19:55:35,$GOOGL under 10 ma.  Reclaimed half of inside week.  Still under 250 day.  Needs to get above it if it wants to go up.  Best close on the 60s today.  Inside green hammer with volume.  Definitely worth watching at the open.  pic.twitter.com/VNWMEvmhb8
2018-10-23 19:54:59,Watch what happened at 11:19 in @NaviAvatar1's broadcast: Dow Down 125 $AMZN $GOOGL $TSLA $STZ $TLRY $CGC $BABA $NF…  https://www.pscp.tv/w/bp-p-TF4ZUVXeEphTXpBUVB8MXlwS2RZcXlXQlZHV-3OEvUhZdGMpVN9Wl5brKyzLtOmQWkEmRyZXlF7_LSX?t=11m19s …
2018-10-23 19:52:31,"$SPY $AMZN $AAPL $GOOGL $ILMN $IRBT $CDNS Stocks stage major reversal, and it could be a sign the bottom is in https://www.youtube.com/watch?v=-yGMAb8OOpI …"
2018-10-23 19:47:52,$AMZN $NFLX $GOOGL    Investors' 'two-fold reason' to buy given-up-on stocks  https://www.cnbc.com/video/2018/10/23/investors-two-fold-reason-to-buy-given-up-on-stocks.html …
2018-10-23 19:43:18,Dow Down 125 $AMZN $GOOGL $TSLA $STZ $TLRY $CGC $BABA $NFLX  https://www.pscp.tv/w/bp-pljQ1NDk4MjV8MXlwS2RZcXlXQlZHV7hk8AmjhTl8iBtlyQqEX0YKBE8TWgIJbp0eRr-nuagq …
2018-10-23 19:38:36,$GOOGL  https://twitter.com/AndrewRangeley/status/1054730283545739269 …
2018-10-23 19:34:57,$TSLA - It's easier to just let the #algos take care of the trading for you.  Takes away the emotions..today it entered at $260.19 and still holding.  Currently $296.  Find out more:  http://discord.gg/CF2x3ZT  $FB $AMZN $AAPL $NVDA $NFLX $NIO $GOOGL $QQQ $XLK $SPX $SPY #algorithms pic.twitter.com/oCO2rfiDbR
2018-10-23 19:29:36,V-shape #rally $GOOGL $FB $JPM $C $BAC $WFC $AAPL $PM $PG $GE $HON $JNJ $CSCO $MSFT $INTC $TWTR $TSLA $V $DIS $UNH $VZ $KHC $SLB $XOM $ES_F $GC_F $NQ_F $CL_F $ZB_F $TLT $MET $PNC $CTL $LMT $WMT $TGT $DLTR $AMZN $AMGN $BMY $IBM $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $BTC $COST $m pic.twitter.com/joF8cAF68v
2018-10-23 19:28:51,#coaching #transference #psychological #futures $spx $nasdaq $es_f $nq_f $cl_f $GC_f $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V #markets #money #steenbarger #selfhelp pic.twitter.com/teo5Y6XecV
2018-10-23 19:28:44,Nvidia delivers its self-driving car safety report to the feds  https://www.google.com/amp/s/www.theverge.com/platform/amp/2018/10/23/18011002/nvidia-self-driving-car-safety-report-nhtsa … $NVDA $BB @QNX_Auto @BlackBerry @nvidia @verge #SelfdrivingCars #autonomousvehicles $AAPL $MSFT $GOOGL $AMZN $IBM $ORCL $CRM $TSLA $SNAP $FB @WSJ @business @Reuters @BGR @CNBC @jimcramer @AP
2018-10-23 19:25:06,"With past performance like this, how can you not sign up for a Free 7-day trial to  http://ow.ly/llNP30mgfvE ? Winning Option Swing Trades Since 2006  $BABA $GOOGL $TSLA $BIDU"
2018-10-23 19:06:36,Potential setups liked that we'll be watching Wednesday. $PG $HRL $PYPL $GOOGL $EDRY $WMT $NUGT $ARLO $VZ $ROKU $SPOT $NFLX $AAPL $DJIA $SPY
2018-10-23 19:03:11,MSFT、GOOGL、AMZN、VISA、MRK、INTCなど錚々たるメンバーが今夜から明後日にかけて決算発表…。
2018-10-23 18:42:02,YouTube’s Unlucky Number 13  https://buff.ly/2O1OCk6  $GOOGL  pic.twitter.com/QQ49eDI58t
2018-10-23 18:35:41,Perfect mobile massager now on Google Play !! Super hard vibration !!  https://play.googl #バイブ #バイブレーター #マッサージ
2018-10-23 18:33:49,New #options #video! $TLT ratio put spread. 3 ways to make #money.  https://youtu.be/XEnxwsK-J9s  #stocks #bonds #trading #daytrading #investing #money #interestrates #trump #bitcoin #futures #forex #stockmarket #binaryoptions $SPY $SPX $IWM $GLD $AMZN $FB $NFLX $AAPL $GOOGL $MMM $CAT pic.twitter.com/BY7or8AJtw
2018-10-23 18:31:20,I've never seen a day 2 ftd. Have seen a few rare day 3. Friday would be day 4 and makes more sense as you have GOOGL and AMZN eps after the close Thursday. So if that goes well you may have a strong move Friday. That said there is a major lack of proper setups currently.
2018-10-23 18:30:14,Will All the Drama Matter When Alphabet Reports Earnings?  https://buff.ly/2S7TNSV  $GOOGL  pic.twitter.com/TYVNUCFK8h
2018-10-23 18:25:15,"#Advertising is not dead — it’s only changing hands: @JPMorgan wrote that $AMZN rapid rise in #DigitalAd has spooked $GOOGL investors. @Amazon has become the 3rd-largest digital advertiser, while @Google shares are down 9%. #Amazon @awscloud By @sandoNET >  https://www.businessinsider.com/google-alphabet-stock-price-down-as-amazon-ad-business-looms-2018-10 … pic.twitter.com/zVJWJAGvOE"
2018-10-23 18:23:20,What I’ve noticed over the years is that $GOOGL once it hits that lifetime trendline it usually bounces 100+ points.
2018-10-23 18:22:01,Longs: $ADBE $AAPL $AMZN $AZN $BBD $CME $CRM $GOOGL $HDB $ISRG $NFLX $NVS $PG $PYPL $SFM $TMO $UNH $UTX $VALE $VZ  Cash: 70-80%.   Bias: Neutral-to-bearish
2018-10-23 18:18:05,The top iPhone and iPad apps on App Store $GOOGL #GOOGL #Mobilesoftware #Mobilecommunicationtechnology #Communicationtechnology http://zpr.io/6r8ri 
2018-10-23 18:14:53,ちゅんたさんおはようございます🎶 朝から大爆笑😂 お腹痛いよ～😂😂  早速私もやってみたよ～🎶 ごめんね、1回でOK！Googl！ 発音が気になります💦
2018-10-23 18:14:28,اضافة مميزة في Googl Earth  https://twitter.com/Abdulaziz_Hmadi/status/1054833224936054784 …
2018-10-23 18:12:04,Nomura Asset Management Co. Ltd. Decreases Stake in Alphabet Inc (GOOG)  https://stocknewstimes.com/2018/03/15/nomura-asset-management-co-ltd-cuts-holdings-in-alphabet-inc-goog.html … $GOOGL #stocks #stockmarket
2018-10-23 18:09:45,Trendline since IPO😉 $GOOGL  pic.twitter.com/FSSpG6f143
2018-10-23 17:39:06,Disappointing Earnings Set Wall Street Rollercoaster Ride -  https://go.shr.lc/2yTp9nm  $SPY $DIA $QQQ $PYPL $NFLX $AAPL $GOOGL $ADBE $JNJ #stocks #earnings #StockMarket #CNBC
2018-10-23 17:36:28,$QQQ The NASDAQ Composite came to within 1% of touching the Hyperwave Phase 4 support line during Tuesday morning trading before turning it around and closing with a 4% buffer.  $FB $AMZN $AAPL $NFLX $GOOGL $MSFT pic.twitter.com/wrTDng2x7W
2018-10-23 17:30:00,#estate assets - most money changed hands in these names today (vol. x price)  $AMZN $AAPL $TSLA $NFLX $NVDA $FB $BABA $CAT $BAC $AMD $MCD $JPM $C $GOOGL $GOOG $MU $INTC $T $VZ $MMM $BA $V $TXN $PG $ADBE $PYPL $WFC $SQ $HD $HD $XOM $JNJ $CGC $UNH $GE $DIS $CSCO $DWDP $QCOM $LMT pic.twitter.com/wYoZ2yxENV
2018-10-23 17:14:13,Facebook makes more money than Google.  Despite having less than half of ad revenue.  $FB $GOOGL $JPM $BAC $WFC $AAPL $PM $PG $GE $HON $JNJ $BABA $MSFT $TWTR $TSLA $V $DIS $UNH $VZ $KHC $XOM $PNC $CTL $LMT $TGT $AMZN $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $NFLX $WMT #google #facebook pic.twitter.com/hz8EAFmtLA
2018-10-23 17:11:33,Even the Naj approves of #cannabis. 😁  Check us out:  http://discord.gg/CF2x3ZT  $FB $AMZN $AAPL $NFLX $NVDA $GOOGL $SPY $SPX $QQQ $COMP $BA $XLF $XLK $XLE $TSLA $TLRY $NBEV $DIS $DJIA $NQ $INTC $MSFT $TWTR $PM $GC_F $AMD $MU $GOOG $TLRY $MJ $DAX $CRON #marijuana #weed #options https://twitter.com/jonnajarian/status/1054839669786099713 …
2018-10-23 17:05:25,#Options #maxpain chart for $GOOGL. Free options app  http://www.mobileinteractive.com/superstocks  pic.twitter.com/IOgCjPxcVt
2018-10-23 17:04:36,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-10-23, is 1114.91. #RoboticSurgery #Stockstowatch"
2018-10-23 17:04:11,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-10-23, is 1114.91.  pic.twitter.com/MEtCRruZmG"
2018-10-23 17:03:09,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-10-23, is 1114.91."
2018-10-23 17:01:27,$AMZN 1768.70 (-20.60  -1.15%) $GOOGL 1114.91 (+3.54  +0.32%) $NFLX 333.16 (+3.62  +1.10%) $TSLA 294.14 (+33.19  +12.72%) $NVDA 221.06 (-10.16  -4.39%) $AAPL 222.73 (+2.08  +0.94%) $FB 154.39 (-.39  -0.25%) $MSFT 108.10 (-1.53  -1.40%) $TWTR 28.77 (-.41  -1.41%)
2018-10-23 16:54:36,#Regulation is needed to make the #tech industry act in line with the public good and not just its CEOs’ stock options. @facebook and @Google are run by today's #robber barons. Break them up. $FB $GOOGL @HUDgov @FTC #COPPA @ProPublica By @TobyWalsh >  https://www.theguardian.com/technology/2018/oct/23/facebook-and-google-are-run-by-todays-robber-barons-break-them-up?CMP=Share_iOSApp_Other … pic.twitter.com/5BgRPvNoLn
2018-10-23 16:39:22,Caught $nflx $amzn Long $googl short this morning but but but 😂. Ok no crying in trading . Let’s hit the charts and prepare for tomorrow
2018-10-23 16:33:39,"People still have hope for AMZN, MSFT and GOOGL earnings to save the market.   If those fail or sell off, look out below."
2018-10-23 16:32:15,"Tech: JPMORGAN: Amazon’s 'fast-growing' ad business is putting pressure on Google (GOOG, GOOGL, AMZN)  https://www.naijadad.com.ng/tech-jpmorgan-amazons-fast-growing-ad-business-is-putting-pressure-on-google-goog-googl-amzn/ … pic.twitter.com/lqmok4f1mU"
2018-10-23 16:28:36,Did $IRBT and $GOOGL mention a smart home collaboration prior to HUBweek earlier this month?
2018-10-23 16:24:33,La acción de Alphabet Inc. $GOOGL alcanzó un precio de $1111.37 dólares al cierre de hoy para una variación de -2.95% con respecto al cierre previo.
2018-10-23 16:24:31,La acción de Alphabet Inc. $GOOGL alcanzó un precio de $1101.16 dólares al cierre de hoy para una variación de -3.31% con respecto al cierre previo.
2018-10-23 16:21:58,"Oct 23 Tuesday, $GOOGL closed $1,114.91  Bearish target $1,101.22"
2018-10-23 16:21:00,$GOOGL  To hold or not to hold...with earnings crapshoot.......?? I don't know.....I only know levels/decisions...look at that dang symmetry!!  pic.twitter.com/DMeJ5m7U5Y
2018-10-23 16:18:31,#FAANG Stocks Overview:  https://techniquant.com/reports/market-reports/faang/2018-10-23/ … $NFLX 333.16 (+1.10%) $AAPL 222.73 (+0.94%) $GOOGL 1114.91 (+0.32%) $FB 154.39 (-0.25%) $AMZN 1768.7 (-1.15%) #FAANGS
2018-10-23 16:18:10,"Amazon’s 'fast-growing' ad business is putting pressure on Google (GOOG, GOOGL, AMZN) – Tech –  http://Pulselive.co.ke  -  https://www.kenyan-digest.com/amazons-fast-growing-ad-business-is-putting-pressure-on-google-goog-googl-amzn-tech-pulselive-co-ke/ … pic.twitter.com/J5AY1r3DXH"
2018-10-23 16:06:08,Today's million dollar PUT #options trade: $AAPL $AMZN $AVGO $BA $CAT $CGC $DIA $DJX $FB $GOOGL $GS $ILMN $IQ $ISRG $MA $MSFT $NTAP $NVDA $OMC $QQQ ... https://appsto.re/i6hH3LG 
